DATE,TIME,Village Load,Diesel kW,Diesel Min kW,Diesel Max kW,Wind Output,Wind Allowed,Dispatch Wait,SLC Load,SLC Temp,SLC Fixed kW,SLC Thermal kW,SLC Max kW,SLC Avg kW,Wind Max kW,Wind Min kW,# Turbines On-Line,WTG1 Output,WTG2 Output,WTG3 Output,WTG4 Output,WTG1 WindSpd,WTG2 WindSpd,WTG3 WindSpd,WTG4 WindSpd,WTG1 Starts,WTG2 Starts,WTG3 Starts,WTG4 Starts,Frequency,Instability,Wind status,SLC status,Diesel status,System Wind Allowed,Outage Count,ILC kW,ILC Temp,Diesel1 kW,Diesel2 kW,Diesel3 kW,Diesel4 kW,WTG1 Faults L,WTG1 Faults H,WTG2 Faults L,WTG2 Faults H,WTG3 Faults L,WTG3 Faults H,WTG3 Faults L,WTG4 Faults H,ILC Status,ILC kWhrs
12-04-2017,02:17:01, 303.2 , 119.4 , 100.7 , 180.4 , 181.4 , 490.2 , 0 , 0 , 140 , 258 , 257.9 , 37.6 , 6.8 , 61.3 , 54.7 , 3 , 71 , 0 , 71.6 , 38.7 , 14.86 , 0 , 14.91 , 15.55 , 35 , 19 , 21 , 9 , 60.07 , .028 ,8848,0000,01F1, 80.3 , 21 , 0 , 0 , 0 , 126 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:18:01, 303.2 , 119.4 , 100.7 , 180.4 , 181.4 , 490.2 , 0 , 0 , 140 , 258 , 257.9 , 37.6 , 6.8 , 61.3 , 54.7 , 3 , 71 , 0 , 71.6 , 38.7 , 14.86 , 0 , 14.91 , 15.55 , 35 , 19 , 21 , 9 , 60.07 , .028 ,8848,0000,01F1, 80.3 , 21 , 0 , 0 , 0 , 126 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:19:02, 281.5 , 118.1 , 92.6 , 174.4 , 165.7 , 464.8 , 0 , 1.5 , 140 , 258 , 257.9 , 35.9 , 5.9 , 60.2 , 53.2 , 3 , 71.2 , 0 , 73.1 , 21.3 , 15.88 , 0 , 15.4 , 15.95 , 35 , 19 , 21 , 9 , 59.99 , .029 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 112 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:20:01, 281.5 , 118.1 , 92.6 , 174.4 , 165.7 , 464.8 , 0 , 1.5 , 140 , 258 , 257.9 , 35.9 , 5.9 , 60.2 , 53.2 , 3 , 71.2 , 0 , 73.1 , 21.3 , 15.88 , 0 , 15.4 , 15.95 , 35 , 19 , 21 , 9 , 59.99 , .029 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 112 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:21:01, 280.1 , 111.5 , 85.7 , 168.4 , 175.2 , 458.3 , 0 , 10.6 , 140 , 258 , 257.9 , 41.1 , 6.2 , 60.6 , 54.4 , 3 , 72.9 , 0 , 70.2 , 32.1 , 14.64 , 0 , 15.39 , 16.33 , 35 , 19 , 21 , 9 , 59.97 , .062 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 111 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:22:01, 280.1 , 111.5 , 85.7 , 168.4 , 175.2 , 458.3 , 0 , 10.6 , 140 , 258 , 257.9 , 41.1 , 6.2 , 60.6 , 54.4 , 3 , 72.9 , 0 , 70.2 , 32.1 , 14.64 , 0 , 15.39 , 16.33 , 35 , 19 , 21 , 9 , 59.97 , .062 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 111 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:23:01, 274.6 , 94.9 , 82.7 , 162.4 , 175.4 , 466.2 , 0 , 0 , 140 , 258 , 257.9 , 43 , 5 , 60.7 , 54.2 , 3 , 73 , 0 , 73.2 , 29.1 , 15.2 , 0 , 15.07 , 16.57 , 35 , 19 , 21 , 9 , 60 , .025 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 99 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:24:01, 274.6 , 94.9 , 82.7 , 162.4 , 175.4 , 466.2 , 0 , 0 , 140 , 258 , 257.9 , 43 , 5 , 60.7 , 54.2 , 3 , 73 , 0 , 73.2 , 29.1 , 15.2 , 0 , 15.07 , 16.57 , 35 , 19 , 21 , 9 , 60 , .025 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 99 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:25:01, 277.7 , 136.9 , 87.1 , 156.5 , 168.3 , 432.5 , 0 , 31 , 139.7 , 258 , 257.9 , 55.4 , 10.2 , 60.8 , 55 , 3 , 70.8 , 0 , 71.9 , 25.5 , 16.59 , 0 , 15.52 , 16.52 , 35 , 19 , 21 , 9 , 59.98 , .031 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 139 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:26:01, 277.7 , 136.9 , 87.1 , 156.5 , 168.3 , 432.5 , 0 , 31 , 139.7 , 258 , 257.9 , 55.4 , 10.2 , 60.8 , 55 , 3 , 70.8 , 0 , 71.9 , 25.5 , 16.59 , 0 , 15.52 , 16.52 , 35 , 19 , 21 , 9 , 59.98 , .031 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 139 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:27:01, 281.9 , 111.5 , 89.7 , 159.2 , 173.9 , 471.7 , 0 , 0 , 140.5 , 258 , 257.9 , 43.4 , 10.9 , 62 , 54.5 , 3 , 74.2 , 0 , 72.8 , 26.8 , 15.93 , 0 , 15.7 , 16.23 , 35 , 19 , 21 , 9 , 60.03 , .024 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 116 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:28:01, 281.9 , 111.5 , 89.7 , 159.2 , 173.9 , 471.7 , 0 , 0 , 140.5 , 258 , 257.9 , 43.4 , 10.9 , 62 , 54.5 , 3 , 74.2 , 0 , 72.8 , 26.8 , 15.93 , 0 , 15.7 , 16.23 , 35 , 19 , 21 , 9 , 60.03 , .024 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 116 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:29:01, 311 , 125.1 , 95.7 , 179.6 , 176.8 , 480.6 , 0 , 0 , 140.9 , 258 , 257.9 , 49.4 , 10.9 , 60.8 , 54.7 , 3 , 71.6 , 0 , 73 , 32.2 , 15.95 , 0 , 15.01 , 15.96 , 35 , 19 , 21 , 9 , 59.92 , .056 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 128 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:30:01, 311 , 125.1 , 95.7 , 179.6 , 176.8 , 480.6 , 0 , 0 , 140.9 , 258 , 257.9 , 49.4 , 10.9 , 60.8 , 54.7 , 3 , 71.6 , 0 , 73 , 32.2 , 15.95 , 0 , 15.01 , 15.96 , 35 , 19 , 21 , 9 , 59.92 , .056 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 128 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:31:01, 272.7 , 103.6 , 98.4 , 173.6 , 169.6 , 476.1 , 0 , 0 , 141 , 258 , 257.9 , 42.4 , 9 , 61.5 , 55.1 , 3 , 69.8 , 0 , 72.4 , 27.3 , 15.94 , 0 , 16.32 , 16.28 , 35 , 19 , 21 , 9 , 60.05 , .039 ,8848,0080,01F1, 80.4 , 21 , 0 , 0 , 0 , 114 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:32:01, 272.7 , 103.6 , 98.4 , 173.6 , 169.6 , 476.1 , 0 , 0 , 141 , 258 , 257.9 , 42.4 , 9 , 61.5 , 55.1 , 3 , 69.8 , 0 , 72.4 , 27.3 , 15.94 , 0 , 16.32 , 16.28 , 35 , 19 , 21 , 9 , 60.05 , .039 ,8848,0080,01F1, 80.4 , 21 , 0 , 0 , 0 , 114 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:33:01, 285.3 , 126.4 , 94.5 , 167.6 , 175.5 , 456.7 , 0 , 21.4 , 139.9 , 258 , 257.9 , 34.6 , 6.6 , 63.1 , 56.2 , 3 , 72.8 , 0 , 73.3 , 29.3 , 15.64 , 0 , 15.54 , 15.56 , 35 , 19 , 21 , 9 , 60 , .042 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 124 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:34:01, 285.3 , 126.4 , 94.5 , 167.6 , 175.5 , 456.7 , 0 , 21.4 , 139.9 , 258 , 257.9 , 34.6 , 6.6 , 63.1 , 56.2 , 3 , 72.8 , 0 , 73.3 , 29.3 , 15.64 , 0 , 15.54 , 15.56 , 35 , 19 , 21 , 9 , 60 , .042 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 124 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:35:01, 271.2 , 131.6 , 100.5 , 162.3 , 177.9 , 451.1 , 0 , 35.4 , 139.9 , 258 , 257.9 , 41.4 , 11.1 , 61.9 , 53.4 , 3 , 72.7 , 0 , 73.4 , 31.7 , 15.28 , 0 , 15.45 , 16.49 , 35 , 19 , 21 , 9 , 60.01 , .031 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 137 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:36:01, 271.2 , 131.6 , 100.5 , 162.3 , 177.9 , 451.1 , 0 , 35.4 , 139.9 , 258 , 257.9 , 41.4 , 11.1 , 61.9 , 53.4 , 3 , 72.7 , 0 , 73.4 , 31.7 , 15.28 , 0 , 15.45 , 16.49 , 35 , 19 , 21 , 9 , 60.01 , .031 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 137 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:37:02, 265.5 , 105.4 , 96.7 , 159 , 162.4 , 467.1 , 0 , 0 , 140.6 , 258 , 257.9 , 39.6 , 9.1 , 60.7 , 52 , 3 , 69 , 0 , 71.3 , 22 , 16.77 , 0 , 16.15 , 16.32 , 35 , 19 , 21 , 9 , 60.12 , .038 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 114 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:38:01, 265.5 , 105.4 , 96.7 , 159 , 162.4 , 467.1 , 0 , 0 , 140.6 , 258 , 257.9 , 39.6 , 9.1 , 60.7 , 52 , 3 , 69 , 0 , 71.3 , 22 , 16.77 , 0 , 16.15 , 16.32 , 35 , 19 , 21 , 9 , 60.12 , .038 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 114 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:39:01, 274.2 , 123.3 , 93.6 , 153 , 166.2 , 443.6 , 0 , 24.2 , 139.7 , 258 , 257.9 , 38.1 , 8.5 , 61.2 , 53.2 , 3 , 72.4 , 0 , 72.3 , 21.4 , 15.82 , 0 , 16.19 , 16.18 , 35 , 19 , 21 , 9 , 59.96 , .038 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 133 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:40:01, 274.2 , 123.3 , 93.6 , 153 , 166.2 , 443.6 , 0 , 24.2 , 139.7 , 258 , 257.9 , 38.1 , 8.5 , 61.2 , 53.2 , 3 , 72.4 , 0 , 72.3 , 21.4 , 15.82 , 0 , 16.19 , 16.18 , 35 , 19 , 21 , 9 , 59.96 , .038 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 133 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:41:01, 289.5 , 115.5 , 91.1 , 165.1 , 171.7 , 470.9 , 0 , 0 , 140.3 , 258 , 257.9 , 44.4 , 16.3 , 60 , 54.2 , 3 , 72 , 0 , 71.4 , 28.2 , 15.71 , 0 , 15.09 , 16.21 , 35 , 19 , 21 , 9 , 60.05 , .037 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 120 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:42:00, 289.5 , 115.5 , 91.1 , 165.1 , 171.7 , 470.9 , 0 , 0 , 140.3 , 258 , 257.9 , 44.4 , 16.3 , 60 , 54.2 , 3 , 72 , 0 , 71.4 , 28.2 , 15.71 , 0 , 15.09 , 16.21 , 35 , 19 , 21 , 9 , 60.05 , .037 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 120 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:43:01, 274.4 , 111.5 , 97.1 , 162.1 , 163.2 , 468.4 , 0 , 0 , 140.7 , 258 , 257.9 , 51.2 , 15.5 , 60.9 , 54.4 , 3 , 70.6 , 0 , 69.6 , 22.9 , 15.62 , 0 , 15.9 , 16.01 , 35 , 19 , 21 , 9 , 60.02 , .037 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 118 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:44:01, 274.4 , 111.5 , 97.1 , 162.1 , 163.2 , 468.4 , 0 , 0 , 140.7 , 258 , 257.9 , 51.2 , 15.5 , 60.9 , 54.4 , 3 , 70.6 , 0 , 69.6 , 22.9 , 15.62 , 0 , 15.9 , 16.01 , 35 , 19 , 21 , 9 , 60.02 , .037 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 118 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:45:01, 265.6 , 113.7 , 98.7 , 165.3 , 169.8 , 469.6 , 0 , 6.9 , 139.8 , 258 , 257.9 , 44 , 11.4 , 59.7 , 53.4 , 3 , 71.3 , 0 , 71.2 , 27.2 , 15.54 , 0 , 15.45 , 16.71 , 35 , 19 , 21 , 9 , 60.06 , .029 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 111 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:46:01, 265.6 , 113.7 , 98.7 , 165.3 , 169.8 , 469.6 , 0 , 6.9 , 139.8 , 258 , 257.9 , 44 , 11.4 , 59.7 , 53.4 , 3 , 71.3 , 0 , 71.2 , 27.2 , 15.54 , 0 , 15.45 , 16.71 , 35 , 19 , 21 , 9 , 60.06 , .029 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 111 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:47:02, 253.4 , 113.3 , 82.2 , 160.4 , 169.8 , 427.1 , 0 , 32.9 , 139.8 , 258 , 257.9 , 39.1 , 11.1 , 61.6 , 54.2 , 3 , 73.4 , 0 , 74.1 , 22.1 , 15.05 , 0 , 15.69 , 15.78 , 35 , 19 , 21 , 9 , 60.03 , .034 ,8848,0000,01F1, 80.6 , 21 , 0 , 0 , 0 , 122 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:48:01, 253.4 , 113.3 , 82.2 , 160.4 , 169.8 , 427.1 , 0 , 32.9 , 139.8 , 258 , 257.9 , 39.1 , 11.1 , 61.6 , 54.2 , 3 , 73.4 , 0 , 74.1 , 22.1 , 15.05 , 0 , 15.69 , 15.78 , 35 , 19 , 21 , 9 , 60.03 , .034 ,8848,0000,01F1, 80.6 , 21 , 0 , 0 , 0 , 122 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:49:01, 237 , 132.5 , 85.8 , 156.6 , 168.8 , 419.8 , 0 , 42.9 , 139.7 , 258 , 257.9 , 42.6 , 11.5 , 60.6 , 53.8 , 3 , 72.3 , 0 , 71.9 , 24.5 , 14.56 , 0 , 15.06 , 16.31 , 35 , 19 , 21 , 9 , 60.09 , .03 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 133 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:50:01, 237 , 132.5 , 85.8 , 156.6 , 168.8 , 419.8 , 0 , 42.9 , 139.7 , 258 , 257.9 , 42.6 , 11.5 , 60.6 , 53.8 , 3 , 72.3 , 0 , 71.9 , 24.5 , 14.56 , 0 , 15.06 , 16.31 , 35 , 19 , 21 , 9 , 60.09 , .03 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 133 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:51:01, 255.1 , 146.1 , 82.7 , 151.5 , 175.9 , 432.3 , 0 , 34.3 , 139.3 , 258 , 257.9 , 41.2 , 13.6 , 61.9 , 55 , 3 , 72.2 , 0 , 72.6 , 31 , 14.58 , 0 , 14.84 , 14.91 , 35 , 19 , 21 , 9 , 60.03 , .034 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 128 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:52:01, 255.1 , 146.1 , 82.7 , 151.5 , 175.9 , 432.3 , 0 , 34.3 , 139.3 , 258 , 257.9 , 41.2 , 13.6 , 61.9 , 55 , 3 , 72.2 , 0 , 72.6 , 31 , 14.58 , 0 , 14.84 , 14.91 , 35 , 19 , 21 , 9 , 60.03 , .034 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 128 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:53:01, 269.3 , 93.6 , 88.7 , 151.5 , 173.8 , 470.5 , 0 , 0 , 141.1 , 258 , 257.9 , 43.1 , 13.7 , 60.7 , 54.3 , 3 , 71.6 , 0 , 72.2 , 29.9 , 14.44 , 0 , 14.65 , 15.15 , 35 , 19 , 21 , 9 , 60.06 , .035 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 105 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:54:02, 269.3 , 93.6 , 88.7 , 151.5 , 173.8 , 470.5 , 0 , 0 , 141.1 , 258 , 257.9 , 43.1 , 13.7 , 60.7 , 54.3 , 3 , 71.6 , 0 , 72.2 , 29.9 , 14.44 , 0 , 14.65 , 15.15 , 35 , 19 , 21 , 9 , 60.06 , .035 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 105 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:55:01, 282.9 , 100.6 , 91 , 160.1 , 181.5 , 480.6 , 0 , 0 , 140.3 , 258 , 257.9 , 48.6 , 12.1 , 60.5 , 54.2 , 3 , 71.8 , 0 , 70.8 , 38.9 , 15.29 , 0 , 14.81 , 15.13 , 35 , 19 , 21 , 9 , 60.02 , .02 ,8848,0080,01F1, 80.6 , 21 , 0 , 0 , 0 , 103 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:56:01, 282.9 , 100.6 , 91 , 160.1 , 181.5 , 480.6 , 0 , 0 , 140.3 , 258 , 257.9 , 48.6 , 12.1 , 60.5 , 54.2 , 3 , 71.8 , 0 , 70.8 , 38.9 , 15.29 , 0 , 14.81 , 15.13 , 35 , 19 , 21 , 9 , 60.02 , .02 ,8848,0080,01F1, 80.6 , 21 , 0 , 0 , 0 , 103 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
DATE,TIME,Village Load,Diesel kW,Diesel Min kW,Diesel Max kW,Wind Output,Wind Allowed,Dispatch Wait,SLC Load,SLC Temp,SLC Fixed kW,SLC Thermal kW,SLC Max kW,SLC Avg kW,Wind Max kW,Wind Min kW,# Turbines On-Line,WTG1 Output,WTG2 Output,WTG3 Output,WTG4 Output,WTG1 WindSpd,WTG2 WindSpd,WTG3 WindSpd,WTG4 WindSpd,WTG1 Starts,WTG2 Starts,WTG3 Starts,WTG4 Starts,Frequency,Instability,Wind status,SLC status,Diesel status,System Wind Allowed,Outage Count,ILC kW,ILC Temp,Diesel1 kW,Diesel2 kW,Diesel3 kW,Diesel4 kW,WTG1 Faults L,WTG1 Faults H,WTG2 Faults L,WTG2 Faults H,WTG3 Faults L,WTG3 Faults H,WTG3 Faults L,WTG4 Faults H,ILC Status,ILC kWhrs
12-04-2017,02:57:01, 272.2 , 144.3 , 88.9 , 154.3 , 165.6 , 431.2 , 0 , 31.3 , 139.9 , 258 , 257.9 , 36.6 , 11.1 , 61.4 , 54.7 , 3 , 73.2 , 0 , 73 , 19.3 , 14.42 , 0 , 14.79 , 14.61 , 35 , 19 , 21 , 9 , 60 , .022 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 146 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:58:01, 272.2 , 144.3 , 88.9 , 154.3 , 165.6 , 431.2 , 0 , 31.3 , 139.9 , 258 , 257.9 , 36.6 , 11.1 , 61.4 , 54.7 , 3 , 73.2 , 0 , 73 , 19.3 , 14.42 , 0 , 14.79 , 14.61 , 35 , 19 , 21 , 9 , 60 , .022 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 146 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,02:59:01, 260.3 , 126 , 94.9 , 156.4 , 176.4 , 446.8 , 0 , 32.4 , 139.8 , 258 , 257.9 , 52 , 16.6 , 62.1 , 55.9 , 3 , 73.5 , 0 , 72.5 , 30.3 , 14.58 , 0 , 14.16 , 14.55 , 35 , 19 , 21 , 9 , 60.01 , .04 ,8848,0000,01F1, 80.1 , 21 , 0 , 0 , 0 , 129 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,03:00:01, 260.3 , 126 , 94.9 , 156.4 , 176.4 , 446.8 , 0 , 32.4 , 139.8 , 258 , 257.9 , 52 , 16.6 , 62.1 , 55.9 , 3 , 73.5 , 0 , 72.5 , 30.3 , 14.58 , 0 , 14.16 , 14.55 , 35 , 19 , 21 , 9 , 60.01 , .04 ,8848,0000,01F1, 80.1 , 21 , 0 , 0 , 0 , 129 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,03:01:01, 278.9 , 123.3 , 81.1 , 157.1 , 169.5 , 439.5 , 0 , 19.1 , 140 , 258 , 257.9 , 46.1 , 13.6 , 64.3 , 55.5 , 3 , 73.3 , 0 , 74.1 , 21.9 , 14.12 , 0 , 14.66 , 14.59 , 35 , 19 , 21 , 9 , 60.01 , .04 ,8848,0000,01F1, 80.6 , 21 , 0 , 0 , 0 , 129 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,03:02:01, 278.9 , 123.3 , 81.1 , 157.1 , 169.5 , 439.5 , 0 , 19.1 , 140 , 258 , 257.9 , 46.1 , 13.6 , 64.3 , 55.5 , 3 , 73.3 , 0 , 74.1 , 21.9 , 14.12 , 0 , 14.66 , 14.59 , 35 , 19 , 21 , 9 , 60.01 , .04 ,8848,0000,01F1, 80.6 , 21 , 0 , 0 , 0 , 129 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,03:03:01, 277.4 , 110.6 , 87.1 , 159.8 , 173.8 , 469 , 0 , 0 , 141.1 , 258 , 257.9 , 48.8 , 14.9 , 63.1 , 56.1 , 3 , 71.5 , 0 , 71.6 , 30.6 , 14.55 , 0 , 14.63 , 15.34 , 35 , 19 , 21 , 9 , 60.06 , .03 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 114 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,03:04:01, 277.4 , 110.6 , 87.1 , 159.8 , 173.8 , 469 , 0 , 0 , 141.1 , 258 , 257.9 , 48.8 , 14.9 , 63.1 , 56.1 , 3 , 71.5 , 0 , 71.6 , 30.6 , 14.55 , 0 , 14.63 , 15.34 , 35 , 19 , 21 , 9 , 60.06 , .03 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 114 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,03:05:01, 271.7 , 105.4 , 85 , 153.8 , 176.1 , 469.2 , 0 , 0 , 141.3 , 258 , 257.9 , 42.7 , 12.7 , 61.9 , 56 , 3 , 73.4 , 0 , 72.5 , 30.1 , 14.71 , 0 , 14.88 , 14.95 , 35 , 19 , 21 , 9 , 60.02 , .034 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 105 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,03:06:01, 271.7 , 105.4 , 85 , 153.8 , 176.1 , 469.2 , 0 , 0 , 141.3 , 258 , 257.9 , 42.7 , 12.7 , 61.9 , 56 , 3 , 73.4 , 0 , 72.5 , 30.1 , 14.71 , 0 , 14.88 , 14.95 , 35 , 19 , 21 , 9 , 60.02 , .034 ,8848,0000,01F1, 80 , 21 , 0 , 0 , 0 , 105 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-04-2017,03:07:01, 273.4 , 85.3 , 75.8 , 147.8 , 183.8 , 467.6 , 0 , 0 , 140.9 , 258 , 257.9 , 43.6 , 11.6 , 61.5 , 54.8 , 3 , 72.1 , 0 , 72.5 , 39 , 15.52 , 0 , 14.73 , 15.37 , 35 , 19 , 21 , 9 , 60.06 , .03 ,8848,0000,01F1, 80.8 , 21 , 0 , 0 , 0 , 94 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
